date,draw_number,time_of_day,time,winning_number,symbol,modifiers
23-05-2023,23231,Midday,1:00 PM,25,Morocoy,
23-05-2023,23230,Morning,10:30 AM,34,Blind Man,"Mega Bonus Ball, Mega Extreme Ball"
23-05-2024,24468,Afternoon,4:00 PM,23,Big House,Megaball
23-05-2024,24469,Evening,7:00 PM,17,Pigeon,Mega Ultra Ball
23-05-2024,24467,Midday,1:00 PM,20,Dog,Mega Ultra Ball
23-05-2024,24466,Morning,10:30 AM,2,Old Lady,Megaball
23-06-1995,602,Evening,7:00 PM,31,Parson Wife,
23-06-1995,601,Midday,1:00 PM,4,Dead Man,
23-06-1997,1832,Evening,7:00 PM,4,Dead Man,
23-06-1997,1831,Midday,1:00 PM,2,Old Lady,
23-06-1998,2448,Evening,7:00 PM,36,Donkey,
23-06-1998,2447,Midday,1:00 PM,2,Old Lady,
23-06-1999,3062,Evening,7:00 PM,27,Little Snake,
23-06-1999,3061,Midday,1:00 PM,11,Corbeau,
23-06-2000,3680,Evening,7:00 PM,2,Old Lady,
23-06-2000,3679,Midday,1:00 PM,31,Parson Wife,
23-06-2001,4294,Evening,7:00 PM,7,Hog,
23-06-2001,4293,Midday,1:00 PM,15,Sick Woman,
23-06-2003,5520,Evening,7:00 PM,36,Donkey,
23-06-2003,5519,Midday,1:00 PM,2,Old Lady,
23-06-2004,6136,Evening,7:00 PM,33,Spider,
23-06-2004,6135,Midday,1:00 PM,34,Blind Man,
23-06-2005,6748,Evening,7:00 PM,4,Dead Man,
23-06-2005,6747,Midday,1:00 PM,36,Donkey,
23-06-2006,7360,Evening,7:00 PM,18,Water Boat,
23-06-2006,7359,Midday,1:00 PM,8,Tiger,
23-06-2007,7974,Evening,7:00 PM,24,Queen,
23-06-2007,7973,Midday,1:00 PM,19,Horse,
23-06-2008,8590,Evening,7:00 PM,18,Water Boat,
23-06-2008,8589,Midday,1:00 PM,10,Monkey,
23-06-2009,9204,Evening,7:00 PM,8,Tiger,
23-06-2009,9203,Midday,1:00 PM,17,Pigeon,
23-06-2010,9818,Evening,7:00 PM,31,Parson Wife,
23-06-2010,9817,Midday,1:00 PM,7,Hog,
23-06-2012,11233,Evening,7:00 PM,30,House Cat,
23-06-2012,11232,Midday,1:00 PM,17,Pigeon,
23-06-2012,11231,Morning,10:30 AM,18,Water Boat,
23-06-2014,13078,Evening,7:00 PM,35,Big Snake,
23-06-2014,13077,Midday,1:00 PM,33,Spider,
23-06-2014,13076,Morning,10:30 AM,18,Water Boat,
23-06-2015,13999,Evening,7:00 PM,10,Monkey,
23-06-2015,13998,Midday,1:00 PM,2,Old Lady,
23-06-2015,13997,Morning,10:30 AM,29,Opium Man,
23-06-2016,15220,Afternoon,4:00 PM,14,Money,
23-06-2016,15221,Evening,7:00 PM,5,Parson Man,
23-06-2016,15219,Midday,1:00 PM,36,Donkey,
23-06-2016,15218,Morning,10:30 AM,20,Dog,
23-06-2017,16452,Afternoon,4:00 PM,7,Hog,
23-06-2017,16453,Evening,7:00 PM,24,Queen,
23-06-2017,16451,Midday,1:00 PM,26,Fowl,
23-06-2017,16450,Morning,10:30 AM,18,Water Boat,Megaball
23-06-2018,17676,Afternoon,4:00 PM,33,Spider,Mega Bonus Ball
23-06-2018,17677,Evening,7:00 PM,7,Hog,Mega Bonus Ball
23-06-2018,17675,Midday,1:00 PM,14,Money,
23-06-2018,17674,Morning,10:30 AM,12,King,
23-06-2020,19932,Afternoon,4:00 PM,34,Blind Man,"Megaball, Mega Ultra Ball"
23-06-2020,19933,Evening,7:00 PM,29,Opium Man,
23-06-2020,19931,Midday,1:00 PM,32,Shrimp,Megaball
23-06-2020,19930,Morning,10:30 AM,34,Blind Man,Mega Extreme Ball
23-06-2022,22104,Afternoon,4:00 PM,29,Opium Man,"Mega Ultra Ball, Mega Extreme Ball"
23-06-2022,22105,Evening,7:00 PM,2,Old Lady,"Megaball, Mega Ultra Ball"
23-06-2022,22103,Midday,1:00 PM,5,Parson Man,
23-06-2022,22102,Morning,10:30 AM,24,Queen,
23-06-2023,23336,Afternoon,4:00 PM,23,Big House,Megaball
23-06-2023,23337,Evening,7:00 PM,33,Spider,"Megaball, Mega Extreme Ball"
23-06-2023,23335,Midday,1:00 PM,23,Big House,"Mega Bonus Ball, Mega Bonus Ball, Mega Bonus Ball"
23-06-2023,23334,Morning,10:30 AM,21,Mouth,"Megaball, Mega Bonus Ball"
23-07-1994,36,Evening,7:00 PM,7,Hog,
23-07-1994,35,Midday,1:00 PM,4,Dead Man,
23-07-1996,1268,Evening,7:00 PM,27,Little Snake,
23-07-1996,1267,Midday,1:00 PM,35,Big Snake,
23-07-1997,1884,Evening,7:00 PM,23,Big House,
23-07-1997,1883,Midday,1:00 PM,6,Belly,
23-07-1998,2500,Evening,7:00 PM,26,Fowl,
23-07-1998,2499,Midday,1:00 PM,11,Corbeau,
23-07-1999,3114,Evening,7:00 PM,33,Spider,
23-07-1999,3113,Midday,1:00 PM,36,Donkey,
23-07-2001,4344,Evening,7:00 PM,28,Red Fish,
23-07-2001,4343,Midday,1:00 PM,14,Money,
23-07-2002,4958,Evening,7:00 PM,19,Horse,
23-07-2002,4957,Midday,1:00 PM,33,Spider,
23-07-2003,5572,Evening,7:00 PM,22,Rat,
23-07-2003,5571,Midday,1:00 PM,1,Centipede,
23-07-2004,6188,Evening,7:00 PM,15,Sick Woman,
23-07-2004,6187,Midday,1:00 PM,1,Centipede,
23-07-2005,6796,Evening,7:00 PM,22,Rat,
23-07-2005,6795,Midday,1:00 PM,12,King,
23-07-2007,8024,Evening,7:00 PM,5,Parson Man,
23-07-2007,8023,Midday,1:00 PM,35,Big Snake,
23-07-2008,8642,Evening,7:00 PM,30,House Cat,
23-07-2008,8641,Midday,1:00 PM,30,House Cat,
23-07-2009,9256,Evening,7:00 PM,32,Shrimp,
23-07-2009,9255,Midday,1:00 PM,22,Rat,
23-07-2010,9870,Evening,7:00 PM,31,Parson Wife,
23-07-2010,9869,Midday,1:00 PM,11,Corbeau,
23-07-2011,10484,Evening,7:00 PM,33,Spider,
23-07-2011,10483,Midday,1:00 PM,34,Blind Man,
23-07-2012,11308,Evening,7:00 PM,17,Pigeon,
23-07-2012,11307,Midday,1:00 PM,34,Blind Man,
23-07-2012,11306,Morning,10:30 AM,6,Belly,
23-07-2013,12232,Evening,7:00 PM,10,Monkey,
23-07-2013,12231,Midday,1:00 PM,27,Little Snake,
23-07-2013,12230,Morning,10:30 AM,30,House Cat,
23-07-2014,13156,Evening,7:00 PM,26,Fowl,
23-07-2014,13155,Midday,1:00 PM,7,Hog,
23-07-2014,13154,Morning,10:30 AM,13,Crapaud,
23-07-2015,14088,Afternoon,4:00 PM,33,Spider,
23-07-2015,14089,Evening,7:00 PM,36,Donkey,
23-07-2015,14087,Midday,1:00 PM,33,Spider,
23-07-2015,14086,Morning,10:30 AM,4,Dead Man,
23-07-2016,15320,Afternoon,4:00 PM,31,Parson Wife,1:26
23-07-2016,15321,Evening,7:00 PM,17,Pigeon,1:26
23-07-2016,15319,Midday,1:00 PM,24,Queen,1:27
23-07-2016,15318,Morning,10:30 AM,22,Rat,1:26
23-07-2018,17776,Afternoon,4:00 PM,35,Big Snake,Megaball
23-07-2018,17777,Evening,7:00 PM,20,Dog,
23-07-2018,17775,Midday,1:00 PM,4,Dead Man,
23-07-2018,17774,Morning,10:30 AM,22,Rat,
23-07-2019,19004,Afternoon,4:00 PM,14,Money,Mega Bonus Ball
23-07-2019,19005,Evening,7:00 PM,2,Old Lady,Megaball
23-07-2019,19003,Midday,1:00 PM,34,Blind Man,Megaball
23-07-2019,19002,Morning,10:30 AM,14,Money,Megaball
23-07-2020,20036,Afternoon,4:00 PM,36,Donkey,Mega Extreme Ball
23-07-2020,20037,Evening,7:00 PM,19,Horse,
23-07-2020,20035,Midday,1:00 PM,23,Big House,Megaball
23-07-2020,20034,Morning,10:30 AM,4,Dead Man,
23-07-2022,22208,Afternoon,4:00 PM,16,Jammette,
23-07-2022,22209,Evening,7:00 PM,16,Jammette,Megaball
23-07-2022,22207,Midday,1:00 PM,12,King,
23-07-2022,22206,Morning,10:30 AM,4,Dead Man,
23-07-2024,24672,Afternoon,4:00 PM,14,Money,Megaball
23-07-2024,24673,Evening,7:00 PM,36,Donkey,Mega Ultra Ball
23-07-2024,24671,Midday,1:00 PM,4,Dead Man,"Megaball, Mega Ultra Ball"
23-07-2024,24670,Morning,10:30 AM,26,Fowl,Mega Ultra Ball
23-08-1994,88,Evening,7:00 PM,19,Horse,
23-08-1994,87,Midday,1:00 PM,18,Water Boat,
23-08-1995,706,Evening,7:00 PM,35,Big Snake,
23-08-1995,705,Midday,1:00 PM,30,House Cat,
23-08-1996,1322,Evening,7:00 PM,17,Pigeon,
23-08-1996,1321,Midday,1:00 PM,7,Hog,
23-08-1997,1938,Evening,7:00 PM,35,Big Snake,
23-08-1997,1937,Midday,1:00 PM,23,Big House,
23-08-1999,3166,Evening,7:00 PM,4,Dead Man,
23-08-1999,3165,Midday,1:00 PM,19,Horse,
23-08-2000,3784,Evening,7:00 PM,31,Parson Wife,
23-08-2000,3783,Midday,1:00 PM,7,Hog,
23-08-2001,4398,Evening,7:00 PM,32,Shrimp,
23-08-2001,4397,Midday,1:00 PM,13,Crapaud,
23-08-2002,5012,Evening,7:00 PM,9,Cattle,
23-08-2002,5011,Midday,1:00 PM,9,Cattle,
23-08-2003,5626,Evening,7:00 PM,6,Belly,
23-08-2003,5625,Midday,1:00 PM,19,Horse,
23-08-2004,6240,Evening,7:00 PM,28,Red Fish,
23-08-2004,6239,Midday,1:00 PM,19,Horse,
23-08-2005,6848,Evening,7:00 PM,17,Pigeon,
23-08-2005,6847,Midday,1:00 PM,26,Fowl,
23-08-2006,7464,Evening,7:00 PM,33,Spider,
23-08-2006,7463,Midday,1:00 PM,21,Mouth,
23-08-2007,8078,Evening,7:00 PM,4,Dead Man,
23-08-2007,8077,Midday,1:00 PM,30,House Cat,
23-08-2008,8696,Evening,7:00 PM,34,Blind Man,
23-08-2008,8695,Midday,1:00 PM,23,Big House,
23-08-2010,9922,Evening,7:00 PM,20,Dog,
23-08-2010,9921,Midday,1:00 PM,1,Centipede,
23-08-2011,10536,Evening,7:00 PM,23,Big House,
23-08-2011,10535,Midday,1:00 PM,13,Crapaud,
23-08-2012,11389,Evening,7:00 PM,22,Rat,
23-08-2012,11388,Midday,1:00 PM,19,Horse,
23-08-2012,11387,Morning,10:30 AM,21,Mouth,
23-08-2013,12310,Evening,7:00 PM,10,Monkey,
23-08-2013,12309,Midday,1:00 PM,8,Tiger,
23-08-2013,12308,Morning,10:30 AM,5,Parson Man,
23-08-2014,13234,Evening,7:00 PM,3,Carriage,
23-08-2014,13233,Midday,1:00 PM,20,Dog,
23-08-2014,13232,Morning,10:30 AM,6,Belly,
23-08-2016,15424,Afternoon,4:00 PM,13,Crapaud,1:26
23-08-2016,15425,Evening,7:00 PM,24,Queen,1:26
23-08-2016,15423,Midday,1:00 PM,14,Money,1:26
23-08-2016,15422,Morning,10:30 AM,6,Belly,1:27
23-08-2017,16656,Afternoon,4:00 PM,33,Spider,Megaball
23-08-2017,16657,Evening,7:00 PM,13,Crapaud,
23-08-2017,16655,Midday,1:00 PM,17,Pigeon,
23-08-2017,16654,Morning,10:30 AM,26,Fowl,
23-08-2018,17884,Afternoon,4:00 PM,21,Mouth,
23-08-2018,17885,Evening,7:00 PM,36,Donkey,
23-08-2018,17883,Midday,1:00 PM,18,Water Boat,
23-08-2018,17882,Morning,10:30 AM,22,Rat,
23-08-2019,19112,Afternoon,4:00 PM,10,Monkey,
23-08-2019,19113,Evening,7:00 PM,16,Jammette,
23-08-2019,19111,Midday,1:00 PM,30,House Cat,
23-08-2019,19110,Morning,10:30 AM,19,Horse,
23-08-2021,21084,Afternoon,4:00 PM,29,Opium Man,Mega Bonus Ball
23-08-2021,21085,Evening,7:00 PM,16,Jammette,
23-08-2021,21083,Midday,1:00 PM,29,Opium Man,Mega Bonus Ball
23-08-2021,21082,Morning,10:30 AM,34,Blind Man,Megaball
23-08-2022,22312,Afternoon,4:00 PM,14,Money,
23-08-2022,22313,Evening,7:00 PM,5,Parson Man,"Mega Bonus Ball, Mega Bonus Ball"
23-08-2022,22311,Midday,1:00 PM,5,Parson Man,"Megaball, Mega Bonus Ball"
23-08-2022,22310,Morning,10:30 AM,18,Water Boat,"Mega Ultra Ball, Mega Extreme Ball"
23-08-2023,23544,Afternoon,4:00 PM,31,Parson Wife,"Megaball, Mega Bonus Ball"
23-08-2023,23545,Evening,7:00 PM,19,Horse,
23-08-2023,23543,Midday,1:00 PM,32,Shrimp,Mega Bonus Ball
23-08-2023,23542,Morning,10:30 AM,12,King,Mega Bonus Ball
23-08-2024,24780,Afternoon,4:00 PM,19,Horse,Megaball
23-08-2024,24781,Evening,7:00 PM,12,King,
23-08-2024,24779,Midday,1:00 PM,15,Sick Woman,"Megaball, Mega Ultra Ball"
23-08-2024,24778,Morning,10:30 AM,22,Rat,"Megaball, Mega Ultra Ball"
23-09-1994,142,Evening,7:00 PM,28,Red Fish,
23-09-1994,141,Midday,1:00 PM,14,Money,
23-09-1995,760,Evening,7:00 PM,16,Jammette,
23-09-1995,759,Midday,1:00 PM,14,Money,
23-09-1996,1374,Evening,7:00 PM,6,Belly,
23-09-1996,1373,Midday,1:00 PM,11,Corbeau,
23-09-1997,1990,Evening,7:00 PM,36,Donkey,
23-09-1997,1989,Midday,1:00 PM,7,Hog,
23-09-1998,2606,Evening,7:00 PM,1,Centipede,
23-09-1998,2605,Midday,1:00 PM,1,Centipede,
23-09-1999,3220,Evening,7:00 PM,10,Monkey,
23-09-1999,3219,Midday,1:00 PM,15,Sick Woman,
23-09-2000,3838,Evening,7:00 PM,33,Spider,
23-09-2000,3837,Midday,1:00 PM,21,Mouth,
23-09-2002,5064,Evening,7:00 PM,24,Queen,
23-09-2002,5063,Midday,1:00 PM,13,Crapaud,
23-09-2003,5678,Evening,7:00 PM,31,Parson Wife,
23-09-2003,5677,Midday,1:00 PM,27,Little Snake,
23-09-2004,6292,Evening,7:00 PM,29,Opium Man,
23-09-2004,6291,Midday,1:00 PM,23,Big House,
23-09-2005,6902,Evening,7:00 PM,27,Little Snake,
23-09-2005,6901,Midday,1:00 PM,32,Shrimp,
23-09-2006,7518,Evening,7:00 PM,36,Donkey,
23-09-2006,7517,Midday,1:00 PM,23,Big House,
23-09-2008,8748,Evening,7:00 PM,2,Old Lady,
23-09-2008,8747,Midday,1:00 PM,20,Dog,
23-09-2009,9360,Evening,7:00 PM,24,Queen,
23-09-2009,9359,Midday,1:00 PM,15,Sick Woman,
23-09-2010,9974,Evening,7:00 PM,11,Corbeau,
23-09-2010,9973,Midday,1:00 PM,4,Dead Man,
23-09-2011,10588,Evening,7:00 PM,9,Cattle,
23-09-2011,10587,Midday,1:00 PM,34,Blind Man,
23-09-2013,12388,Evening,7:00 PM,15,Sick Woman,
23-09-2013,12387,Midday,1:00 PM,19,Horse,
23-09-2013,12386,Morning,10:30 AM,17,Pigeon,
23-09-2014,13312,Evening,7:00 PM,33,Spider,
23-09-2014,13311,Midday,1:00 PM,17,Pigeon,
23-09-2014,13310,Morning,10:30 AM,29,Opium Man,
23-09-2015,14300,Afternoon,4:00 PM,22,Rat,
23-09-2015,14301,Evening,7:00 PM,35,Big Snake,
23-09-2015,14299,Midday,1:00 PM,32,Shrimp,
23-09-2015,14298,Morning,10:30 AM,3,Carriage,
23-09-2016,15532,Afternoon,4:00 PM,36,Donkey,
23-09-2016,15533,Evening,7:00 PM,12,King,
23-09-2016,15531,Midday,1:00 PM,24,Queen,
23-09-2016,15530,Morning,10:30 AM,6,Belly,
23-09-2017,16764,Afternoon,4:00 PM,3,Carriage,
23-09-2017,16765,Evening,7:00 PM,1,Centipede,Megaball
23-09-2017,16763,Midday,1:00 PM,13,Crapaud,Megaball
23-09-2017,16762,Morning,10:30 AM,34,Blind Man,Megaball
23-09-2019,19216,Afternoon,4:00 PM,1,Centipede,Mega Ultra Ball
23-09-2019,19217,Evening,7:00 PM,18,Water Boat,Mega Extreme Ball
23-09-2019,19215,Midday,1:00 PM,14,Money,"Megaball, Mega Extreme Ball"
23-09-2019,19214,Morning,10:30 AM,36,Donkey,
23-09-2020,20248,Afternoon,4:00 PM,25,Morocoy,Megaball
23-09-2020,20249,Evening,7:00 PM,26,Fowl,Mega Ultra Ball
23-09-2020,20247,Midday,1:00 PM,27,Little Snake,Mega Ultra Ball
23-09-2020,20246,Morning,10:30 AM,4,Dead Man,Megaball
23-09-2021,21192,Afternoon,4:00 PM,19,Horse,Mega Ultra Ball
23-09-2021,21193,Evening,7:00 PM,8,Tiger,Mega Extreme Ball
23-09-2021,21191,Midday,1:00 PM,28,Red Fish,Megaball
23-09-2021,21190,Morning,10:30 AM,8,Tiger,Mega Bonus Ball
23-09-2022,22420,Afternoon,4:00 PM,35,Big Snake,Megaball
23-09-2022,22421,Evening,7:00 PM,9,Cattle,Mega Ultra Ball
23-09-2022,22419,Midday,1:00 PM,28,Red Fish,Mega Ultra Ball
23-09-2022,22418,Morning,10:30 AM,13,Crapaud,Mega Extreme Ball
23-09-2023,23652,Afternoon,4:00 PM,23,Big House,Mega Bonus Ball
23-09-2023,23653,Evening,7:00 PM,11,Corbeau,Mega Bonus Ball
23-09-2023,23651,Midday,1:00 PM,14,Money,Mega Bonus Ball
23-09-2023,23650,Morning,10:30 AM,32,Shrimp,"Mega Bonus Ball, Mega Ultra Ball"
23-09-2024,24884,Afternoon,4:00 PM,15,Sick Woman,
23-09-2024,24885,Evening,7:00 PM,30,House Cat,Mega Bonus Ball
23-09-2024,24883,Midday,1:00 PM,13,Crapaud,Megaball
23-09-2024,24882,Morning,10:30 AM,1,Centipede,Megaball
23-10-1996,1426,Evening,7:00 PM,16,Jammette,
23-10-1996,1425,Midday,1:00 PM,26,Fowl,
23-10-1997,2042,Evening,7:00 PM,10,Monkey,
23-10-1997,2041,Midday,1:00 PM,14,Money,
23-10-1998,2656,Evening,7:00 PM,9,Cattle,
23-10-1998,2655,Midday,1:00 PM,2,Old Lady,
23-10-1999,3272,Evening,7:00 PM,8,Tiger,
23-10-1999,3271,Midday,1:00 PM,36,Donkey,
23-10-2000,3888,Evening,7:00 PM,17,Pigeon,
23-10-2000,3887,Midday,1:00 PM,21,Mouth,
23-10-2001,4502,Evening,7:00 PM,30,House Cat,
23-10-2001,4501,Midday,1:00 PM,10,Monkey,
23-10-2002,5116,Evening,7:00 PM,36,Donkey,
23-10-2002,5115,Midday,1:00 PM,13,Crapaud,
23-10-2003,5730,Evening,7:00 PM,35,Big Snake,
23-10-2003,5729,Midday,1:00 PM,8,Tiger,
23-10-2004,6344,Evening,7:00 PM,21,Mouth,
23-10-2004,6343,Midday,1:00 PM,7,Hog,
23-10-2006,7566,Evening,7:00 PM,32,Shrimp,
23-10-2006,7565,Midday,1:00 PM,5,Parson Man,
23-10-2007,8180,Evening,7:00 PM,12,King,
23-10-2007,8179,Midday,1:00 PM,14,Money,
23-10-2008,8798,Evening,7:00 PM,27,Little Snake,
23-10-2008,8797,Midday,1:00 PM,26,Fowl,
23-10-2009,9410,Evening,7:00 PM,2,Old Lady,
23-10-2009,9409,Midday,1:00 PM,25,Morocoy,
23-10-2010,10026,Evening,7:00 PM,4,Dead Man,
23-10-2010,10025,Midday,1:00 PM,36,Donkey,
23-10-2012,11545,Evening,7:00 PM,20,Dog,
23-10-2012,11544,Midday,1:00 PM,33,Spider,
23-10-2012,11543,Morning,10:30 AM,12,King,
23-10-2013,12466,Evening,7:00 PM,15,Sick Woman,
23-10-2013,12465,Midday,1:00 PM,23,Big House,
23-10-2013,12464,Morning,10:30 AM,21,Mouth,
23-10-2015,14404,Afternoon,4:00 PM,2,Old Lady,
23-10-2015,14405,Evening,7:00 PM,31,Parson Wife,
23-10-2015,14403,Midday,1:00 PM,4,Dead Man,
23-10-2015,14402,Morning,10:30 AM,15,Sick Woman,
23-10-2017,16860,Afternoon,4:00 PM,21,Mouth,
23-10-2017,16861,Evening,7:00 PM,7,Hog,
23-10-2017,16859,Midday,1:00 PM,33,Spider,
23-10-2017,16858,Morning,10:30 AM,4,Dead Man,
23-10-2018,18092,Afternoon,4:00 PM,29,Opium Man,Mega Bonus Ball
23-10-2018,18093,Evening,7:00 PM,9,Cattle,Megaball
23-10-2018,18091,Midday,1:00 PM,29,Opium Man,Mega Bonus Ball
23-10-2018,18090,Morning,10:30 AM,7,Hog,
23-10-2019,19320,Afternoon,4:00 PM,20,Dog,Mega Ultra Ball
23-10-2019,19321,Evening,7:00 PM,26,Fowl,"Megaball, Mega Ultra Ball"
23-10-2019,19319,Midday,1:00 PM,21,Mouth,
23-10-2019,19318,Morning,10:30 AM,4,Dead Man,"Megaball, Mega Ultra Ball"
23-10-2020,20352,Afternoon,4:00 PM,33,Spider,Mega Extreme Ball
23-10-2020,20353,Evening,7:00 PM,11,Corbeau,Mega Ultra Ball
23-10-2020,20351,Midday,1:00 PM,6,Belly,"Mega Ultra Ball, Mega Extreme Ball"
23-10-2020,20350,Morning,10:30 AM,6,Belly,Megaball
23-10-2021,21296,Afternoon,4:00 PM,7,Hog,Megaball
23-10-2021,21297,Evening,7:00 PM,22,Rat,
23-10-2021,21295,Midday,1:00 PM,33,Spider,
23-10-2021,21294,Morning,10:30 AM,18,Water Boat,"Megaball, Mega Ultra Ball"
23-10-2023,23752,Afternoon,4:00 PM,32,Shrimp,"Mega Ultra Ball, Mega Bonus Ball"
23-10-2023,23753,Evening,7:00 PM,12,King,Mega Bonus Ball
23-10-2023,23751,Midday,1:00 PM,16,Jammette,
23-10-2023,23750,Morning,10:30 AM,10,Monkey,"Megaball, Mega Ultra Ball"
23-10-2024,24988,Afternoon,4:00 PM,21,Mouth,Megaball
23-10-2024,24989,Evening,7:00 PM,1,Centipede,Megaball
23-10-2024,24987,Midday,1:00 PM,8,Tiger,Mega Extreme Ball
23-10-2024,24986,Morning,10:30 AM,5,Parson Man,"Mega Bonus Ball, Mega Bonus Ball"
23-11-1994,244,Evening,7:00 PM,33,Spider,
23-11-1994,243,Midday,1:00 PM,29,Opium Man,
23-11-1995,862,Evening,7:00 PM,28,Red Fish,
23-11-1995,861,Midday,1:00 PM,2,Old Lady,
23-11-1996,1478,Evening,7:00 PM,24,Queen,
23-11-1996,1477,Midday,1:00 PM,9,Cattle,
23-11-1998,2708,Evening,7:00 PM,25,Morocoy,
23-11-1998,2707,Midday,1:00 PM,27,Little Snake,
23-11-1999,3324,Evening,7:00 PM,9,Cattle,
23-11-1999,3323,Midday,1:00 PM,15,Sick Woman,
23-11-2000,3940,Evening,7:00 PM,6,Belly,
23-11-2000,3939,Midday,1:00 PM,27,Little Snake,
23-11-2001,4554,Evening,7:00 PM,7,Hog,
23-11-2001,4553,Midday,1:00 PM,19,Horse,
23-11-2002,5168,Evening,7:00 PM,17,Pigeon,
23-11-2002,5167,Midday,1:00 PM,27,Little Snake,
23-11-2004,6392,Evening,7:00 PM,15,Sick Woman,
23-11-2004,6391,Midday,1:00 PM,2,Old Lady,
23-11-2005,7002,Evening,7:00 PM,23,Big House,
23-11-2005,7001,Midday,1:00 PM,25,Morocoy,
23-11-2006,7618,Evening,7:00 PM,31,Parson Wife,
23-11-2006,7617,Midday,1:00 PM,11,Corbeau,
23-11-2007,8232,Evening,7:00 PM,25,Morocoy,
23-11-2007,8231,Midday,1:00 PM,1,Centipede,
23-11-2009,9462,Evening,7:00 PM,34,Blind Man,
23-11-2009,9461,Midday,1:00 PM,28,Red Fish,
23-11-2010,10076,Evening,7:00 PM,3,Carriage,
23-11-2010,10075,Midday,1:00 PM,20,Dog,
23-11-2011,10693,Evening,7:00 PM,8,Tiger,
23-11-2011,10692,Midday,1:00 PM,11,Corbeau,
23-11-2011,10691,Morning,10:30 AM,35,Big Snake,
23-11-2012,11623,Evening,7:00 PM,24,Queen,
23-11-2012,11622,Midday,1:00 PM,28,Red Fish,
23-11-2012,11621,Morning,10:30 AM,23,Big House,
23-11-2013,12544,Evening,7:00 PM,27,Little Snake,
23-11-2013,12543,Midday,1:00 PM,32,Shrimp,
23-11-2013,12542,Morning,10:30 AM,36,Donkey,
23-11-2015,14504,Afternoon,4:00 PM,3,Carriage,
23-11-2015,14505,Evening,7:00 PM,25,Morocoy,
23-11-2015,14503,Midday,1:00 PM,7,Hog,
23-11-2015,14502,Morning,10:30 AM,28,Red Fish,
23-11-2016,15736,Afternoon,4:00 PM,23,Big House,
23-11-2016,15737,Evening,7:00 PM,10,Monkey,
23-11-2016,15735,Midday,1:00 PM,26,Fowl,
23-11-2016,15734,Morning,10:30 AM,11,Corbeau,Megaball
23-11-2017,16968,Afternoon,4:00 PM,35,Big Snake,
23-11-2017,16969,Evening,7:00 PM,21,Mouth,Megaball
23-11-2017,16967,Midday,1:00 PM,36,Donkey,
23-11-2017,16966,Morning,10:30 AM,31,Parson Wife,Megaball
23-11-2018,18196,Afternoon,4:00 PM,9,Cattle,
23-11-2018,18197,Evening,7:00 PM,23,Big House,
23-11-2018,18195,Midday,1:00 PM,7,Hog,Megaball
23-11-2018,18194,Morning,10:30 AM,34,Blind Man,
23-11-2019,19428,Afternoon,4:00 PM,11,Corbeau,
23-11-2019,19429,Evening,7:00 PM,14,Money,Mega Extreme Ball
23-11-2019,19427,Midday,1:00 PM,14,Money,Mega Extreme Ball
23-11-2019,19426,Morning,10:30 AM,25,Morocoy,
23-11-2020,20452,Afternoon,4:00 PM,19,Horse,
23-11-2020,20453,Evening,7:00 PM,34,Blind Man,"Mega Ultra Ball, Mega Extreme Ball"
23-11-2020,20451,Midday,1:00 PM,26,Fowl,
23-11-2020,20450,Morning,10:30 AM,24,Queen,
23-11-2021,21396,Afternoon,4:00 PM,5,Parson Man,"Megaball, Mega Ultra Ball"
23-11-2021,21397,Evening,7:00 PM,5,Parson Man,Megaball
23-11-2021,21395,Midday,1:00 PM,31,Parson Wife,
23-11-2021,21394,Morning,10:30 AM,2,Old Lady,
23-11-2022,22624,Afternoon,4:00 PM,14,Money,
23-11-2022,22625,Evening,7:00 PM,2,Old Lady,"Megaball, Mega Ultra Ball"
23-11-2022,22623,Midday,1:00 PM,33,Spider,
23-11-2022,22622,Morning,10:30 AM,26,Fowl,
23-11-2023,23860,Afternoon,4:00 PM,21,Mouth,Megaball
23-11-2023,23861,Evening,7:00 PM,22,Rat,"Megaball, Mega Ultra Ball"
23-11-2023,23859,Midday,1:00 PM,27,Little Snake,Megaball
23-11-2023,23858,Morning,10:30 AM,33,Spider,Mega Ultra Ball
23-11-2024,25092,Afternoon,4:00 PM,13,Crapaud,Gold Ball
23-11-2024,25093,Evening,7:00 PM,15,Sick Woman,Gold Ball
23-11-2024,25091,Midday,1:00 PM,12,King,Gold Ball
23-11-2024,25090,Morning,10:30 AM,15,Sick Woman,Gold Ball
23-12-1994,296,Evening,7:00 PM,2,Old Lady,
23-12-1994,295,Midday,1:00 PM,21,Mouth,
23-12-1995,914,Evening,7:00 PM,11,Corbeau,
23-12-1995,913,Midday,1:00 PM,5,Parson Man,
23-12-1996,1528,Evening,7:00 PM,31,Parson Wife,
23-12-1996,1527,Midday,1:00 PM,13,Crapaud,
23-12-1997,2144,Evening,7:00 PM,4,Dead Man,
23-12-1997,2143,Midday,1:00 PM,28,Red Fish,
23-12-1998,2760,Evening,7:00 PM,8,Tiger,
23-12-1998,2759,Midday,1:00 PM,24,Queen,
23-12-1999,3376,Evening,7:00 PM,9,Cattle,
23-12-1999,3375,Midday,1:00 PM,10,Monkey,
23-12-2000,3992,Evening,7:00 PM,1,Centipede,
23-12-2000,3991,Midday,1:00 PM,11,Corbeau,
23-12-2002,5216,Evening,7:00 PM,16,Jammette,
